position,driver_number,date,session_key,meeting_key
4,63,2023-08-26T13:12:28.330000+00:00,9145,1217
2,81,2023-08-26T13:12:28.330000+00:00,9145,1217
2,1,2023-08-26T13:14:08.814000+00:00,9145,1217
4,4,2023-08-26T13:14:08.814000+00:00,9145,1217
8,11,2023-08-26T13:14:08.814000+00:00,9145,1217
6,14,2023-08-26T13:14:08.814000+00:00,9145,1217
7,16,2023-08-26T13:14:08.814000+00:00,9145,1217
1,23,2023-08-26T13:14:08.814000+00:00,9145,1217
5,63,2023-08-26T13:14:08.814000+00:00,9145,1217
3,81,2023-08-26T13:14:08.814000+00:00,9145,1217
13,20,2023-08-26T13:14:17.438000+00:00,9145,1217
15,22,2023-08-26T13:14:17.438000+00:00,9145,1217
16,24,2023-08-26T13:14:17.438000+00:00,9145,1217
17,27,2023-08-26T13:14:17.438000+00:00,9145,1217
18,40,2023-08-26T13:14:17.438000+00:00,9145,1217
14,44,2023-08-26T13:14:17.438000+00:00,9145,1217
19,77,2023-08-26T13:14:17.438000+00:00,9145,1217
6,2,2023-08-26T13:14:23.876000+00:00,9145,1217
10,10,2023-08-26T13:14:23.876000+00:00,9145,1217
9,11,2023-08-26T13:14:23.876000+00:00,9145,1217
7,14,2023-08-26T13:14:23.876000+00:00,9145,1217
8,16,2023-08-26T13:14:23.876000+00:00,9145,1217
11,18,2023-08-26T13:14:23.876000+00:00,9145,1217
14,20,2023-08-26T13:14:23.876000+00:00,9145,1217
16,22,2023-08-26T13:14:23.876000+00:00,9145,1217
17,24,2023-08-26T13:14:23.876000+00:00,9145,1217
18,27,2023-08-26T13:14:23.876000+00:00,9145,1217
13,31,2023-08-26T13:14:23.876000+00:00,9145,1217
19,40,2023-08-26T13:14:23.876000+00:00,9145,1217
15,44,2023-08-26T13:14:23.876000+00:00,9145,1217
12,55,2023-08-26T13:14:23.876000+00:00,9145,1217
20,77,2023-08-26T13:14:23.876000+00:00,9145,1217
11,10,2023-08-26T13:14:57.141000+00:00,9145,1217
10,11,2023-08-26T13:14:57.141000+00:00,9145,1217
9,16,2023-08-26T13:14:57.141000+00:00,9145,1217
12,18,2023-08-26T13:14:57.141000+00:00,9145,1217
15,20,2023-08-26T13:14:57.141000+00:00,9145,1217
17,22,2023-08-26T13:14:57.141000+00:00,9145,1217
8,24,2023-08-26T13:14:57.141000+00:00,9145,1217
14,31,2023-08-26T13:14:57.141000+00:00,9145,1217
16,44,2023-08-26T13:14:57.141000+00:00,9145,1217
13,55,2023-08-26T13:14:57.141000+00:00,9145,1217
16,20,2023-08-26T13:15:00.579000+00:00,9145,1217
18,22,2023-08-26T13:15:00.579000+00:00,9145,1217
19,27,2023-08-26T13:15:00.579000+00:00,9145,1217
15,31,2023-08-26T13:15:00.579000+00:00,9145,1217
20,40,2023-08-26T13:15:00.579000+00:00,9145,1217
17,44,2023-08-26T13:15:00.579000+00:00,9145,1217
14,55,2023-08-26T13:15:00.579000+00:00,9145,1217
13,77,2023-08-26T13:15:00.579000+00:00,9145,1217
5,4,2023-08-26T13:15:13.032000+00:00,9145,1217
4,63,2023-08-26T13:15:13.032000+00:00,9145,1217
7,2,2023-08-26T13:15:20.110000+00:00,9145,1217
12,10,2023-08-26T13:15:20.110000+00:00,9145,1217
11,11,2023-08-26T13:15:20.110000+00:00,9145,1217
8,14,2023-08-26T13:15:20.110000+00:00,9145,1217
10,16,2023-08-26T13:15:20.110000+00:00,9145,1217
13,18,2023-08-26T13:15:20.110000+00:00,9145,1217
17,20,2023-08-26T13:15:20.110000+00:00,9145,1217
6,22,2023-08-26T13:15:20.110000+00:00,9145,1217
9,24,2023-08-26T13:15:20.110000+00:00,9145,1217
16,31,2023-08-26T13:15:20.110000+00:00,9145,1217
18,44,2023-08-26T13:15:20.110000+00:00,9145,1217
15,55,2023-08-26T13:15:20.110000+00:00,9145,1217
14,77,2023-08-26T13:15:20.110000+00:00,9145,1217
8,2,2023-08-26T13:15:29.078000+00:00,9145,1217
6,10,2023-08-26T13:15:29.078000+00:00,9145,1217
12,11,2023-08-26T13:15:29.078000+00:00,9145,1217
9,14,2023-08-26T13:15:29.078000+00:00,9145,1217
11,16,2023-08-26T13:15:29.078000+00:00,9145,1217
7,22,2023-08-26T13:15:29.078000+00:00,9145,1217
10,24,2023-08-26T13:15:29.078000+00:00,9145,1217
13,11,2023-08-26T13:15:39.609000+00:00,9145,1217
12,16,2023-08-26T13:15:39.609000+00:00,9145,1217
14,18,2023-08-26T13:15:39.609000+00:00,9145,1217
11,20,2023-08-26T13:15:39.609000+00:00,9145,1217
17,31,2023-08-26T13:15:39.609000+00:00,9145,1217
16,55,2023-08-26T13:15:39.609000+00:00,9145,1217
15,77,2023-08-26T13:15:39.609000+00:00,9145,1217
9,2,2023-08-26T13:15:44.672000+00:00,9145,1217
7,11,2023-08-26T13:15:44.672000+00:00,9145,1217
10,14,2023-08-26T13:15:44.672000+00:00,9145,1217
13,16,2023-08-26T13:15:44.672000+00:00,9145,1217
12,20,2023-08-26T13:15:44.672000+00:00,9145,1217
8,22,2023-08-26T13:15:44.672000+00:00,9145,1217
11,24,2023-08-26T13:15:44.672000+00:00,9145,1217
10,2,2023-08-26T13:15:51.812000+00:00,9145,1217
11,14,2023-08-26T13:15:51.812000+00:00,9145,1217
14,16,2023-08-26T13:15:51.812000+00:00,9145,1217
9,18,2023-08-26T13:15:51.812000+00:00,9145,1217
13,20,2023-08-26T13:15:51.812000+00:00,9145,1217
12,24,2023-08-26T13:15:51.812000+00:00,9145,1217
4,4,2023-08-26T13:15:57.922000+00:00,9145,1217
5,63,2023-08-26T13:15:57.922000+00:00,9145,1217
11,2,2023-08-26T13:16:15.718000+00:00,9145,1217
8,11,2023-08-26T13:16:15.718000+00:00,9145,1217
12,14,2023-08-26T13:16:15.718000+00:00,9145,1217
15,16,2023-08-26T13:16:15.718000+00:00,9145,1217
10,18,2023-08-26T13:16:15.718000+00:00,9145,1217
14,20,2023-08-26T13:16:15.718000+00:00,9145,1217
9,22,2023-08-26T13:16:15.718000+00:00,9145,1217
13,24,2023-08-26T13:16:15.718000+00:00,9145,1217
7,27,2023-08-26T13:16:15.718000+00:00,9145,1217
18,31,2023-08-26T13:16:15.718000+00:00,9145,1217
19,44,2023-08-26T13:16:15.718000+00:00,9145,1217
17,55,2023-08-26T13:16:15.718000+00:00,9145,1217
16,77,2023-08-26T13:16:15.718000+00:00,9145,1217
12,2,2023-08-26T13:16:27.515000+00:00,9145,1217
7,10,2023-08-26T13:16:27.515000+00:00,9145,1217
9,11,2023-08-26T13:16:27.515000+00:00,9145,1217
13,14,2023-08-26T13:16:27.515000+00:00,9145,1217
16,16,2023-08-26T13:16:27.515000+00:00,9145,1217
11,18,2023-08-26T13:16:27.515000+00:00,9145,1217
15,20,2023-08-26T13:16:27.515000+00:00,9145,1217
10,22,2023-08-26T13:16:27.515000+00:00,9145,1217
14,24,2023-08-26T13:16:27.515000+00:00,9145,1217
8,27,2023-08-26T13:16:27.515000+00:00,9145,1217
5,55,2023-08-26T13:16:27.515000+00:00,9145,1217
6,63,2023-08-26T13:16:27.515000+00:00,9145,1217
17,77,2023-08-26T13:16:27.515000+00:00,9145,1217
10,11,2023-08-26T13:16:41.874000+00:00,9145,1217
8,22,2023-08-26T13:16:41.874000+00:00,9145,1217
9,27,2023-08-26T13:16:41.874000+00:00,9145,1217
14,14,2023-08-26T13:16:48.765000+00:00,9145,1217
17,16,2023-08-26T13:16:48.765000+00:00,9145,1217
16,20,2023-08-26T13:16:48.765000+00:00,9145,1217
15,24,2023-08-26T13:16:48.765000+00:00,9145,1217
13,31,2023-08-26T13:16:48.765000+00:00,9145,1217
18,77,2023-08-26T13:16:48.765000+00:00,9145,1217
13,2,2023-08-26T13:16:55.905000+00:00,9145,1217
11,11,2023-08-26T13:16:55.905000+00:00,9145,1217
15,14,2023-08-26T13:16:55.905000+00:00,9145,1217
18,16,2023-08-26T13:16:55.905000+00:00,9145,1217
12,18,2023-08-26T13:16:55.905000+00:00,9145,1217
17,20,2023-08-26T13:16:55.905000+00:00,9145,1217
16,24,2023-08-26T13:16:55.905000+00:00,9145,1217
14,31,2023-08-26T13:16:55.905000+00:00,9145,1217
10,44,2023-08-26T13:16:55.905000+00:00,9145,1217
19,77,2023-08-26T13:16:55.905000+00:00,9145,1217
8,10,2023-08-26T13:17:13.421000+00:00,9145,1217
12,11,2023-08-26T13:17:13.421000+00:00,9145,1217
7,18,2023-08-26T13:17:13.421000+00:00,9145,1217
9,22,2023-08-26T13:17:13.421000+00:00,9145,1217
10,27,2023-08-26T13:17:13.421000+00:00,9145,1217
11,44,2023-08-26T13:17:13.421000+00:00,9145,1217
14,2,2023-08-26T13:17:27.749000+00:00,9145,1217
13,11,2023-08-26T13:17:27.749000+00:00,9145,1217
10,14,2023-08-26T13:17:27.749000+00:00,9145,1217
11,27,2023-08-26T13:17:27.749000+00:00,9145,1217
15,31,2023-08-26T13:17:27.749000+00:00,9145,1217
12,44,2023-08-26T13:17:27.749000+00:00,9145,1217
15,24,2023-08-26T13:17:59.577000+00:00,9145,1217
16,31,2023-08-26T13:17:59.577000+00:00,9145,1217
19,16,2023-08-26T13:18:03.561000+00:00,9145,1217
18,77,2023-08-26T13:18:03.561000+00:00,9145,1217
15,2,2023-08-26T13:18:47.201000+00:00,9145,1217
14,16,2023-08-26T13:18:47.201000+00:00,9145,1217
18,20,2023-08-26T13:18:47.201000+00:00,9145,1217
16,24,2023-08-26T13:18:47.201000+00:00,9145,1217
17,31,2023-08-26T13:18:47.201000+00:00,9145,1217
19,77,2023-08-26T13:18:47.201000+00:00,9145,1217
3,1,2023-08-26T13:25:05.415000+00:00,9145,1217
1,2,2023-08-26T13:25:05.415000+00:00,9145,1217
5,4,2023-08-26T13:25:05.415000+00:00,9145,1217
9,10,2023-08-26T13:25:05.415000+00:00,9145,1217
14,11,2023-08-26T13:25:05.415000+00:00,9145,1217
11,14,2023-08-26T13:25:05.415000+00:00,9145,1217
15,16,2023-08-26T13:25:05.415000+00:00,9145,1217
8,18,2023-08-26T13:25:05.415000+00:00,9145,1217
10,22,2023-08-26T13:25:05.415000+00:00,9145,1217
2,23,2023-08-26T13:25:05.415000+00:00,9145,1217
12,27,2023-08-26T13:25:05.415000+00:00,9145,1217
13,44,2023-08-26T13:25:05.415000+00:00,9145,1217
6,55,2023-08-26T13:25:05.415000+00:00,9145,1217
7,63,2023-08-26T13:25:05.415000+00:00,9145,1217
4,81,2023-08-26T13:25:05.415000+00:00,9145,1217
1,1,2023-08-26T13:25:12.025000+00:00,9145,1217
2,2,2023-08-26T13:25:12.025000+00:00,9145,1217
3,23,2023-08-26T13:25:12.025000+00:00,9145,1217
3,2,2023-08-26T13:25:18.759000+00:00,9145,1217
6,4,2023-08-26T13:25:18.759000+00:00,9145,1217
10,10,2023-08-26T13:25:18.759000+00:00,9145,1217
2,11,2023-08-26T13:25:18.759000+00:00,9145,1217
12,14,2023-08-26T13:25:18.759000+00:00,9145,1217
9,18,2023-08-26T13:25:18.759000+00:00,9145,1217
11,22,2023-08-26T13:25:18.759000+00:00,9145,1217
4,23,2023-08-26T13:25:18.759000+00:00,9145,1217
13,27,2023-08-26T13:25:18.759000+00:00,9145,1217
14,44,2023-08-26T13:25:18.759000+00:00,9145,1217
7,55,2023-08-26T13:25:18.759000+00:00,9145,1217
8,63,2023-08-26T13:25:18.759000+00:00,9145,1217
5,81,2023-08-26T13:25:18.759000+00:00,9145,1217
4,2,2023-08-26T13:25:24.462000+00:00,9145,1217
7,4,2023-08-26T13:25:24.462000+00:00,9145,1217
3,11,2023-08-26T13:25:24.462000+00:00,9145,1217
5,23,2023-08-26T13:25:24.462000+00:00,9145,1217
8,55,2023-08-26T13:25:24.462000+00:00,9145,1217
2,63,2023-08-26T13:25:24.462000+00:00,9145,1217
6,81,2023-08-26T13:25:24.462000+00:00,9145,1217
5,2,2023-08-26T13:25:29.571000+00:00,9145,1217
8,4,2023-08-26T13:25:29.571000+00:00,9145,1217
11,10,2023-08-26T13:25:29.571000+00:00,9145,1217
4,11,2023-08-26T13:25:29.571000+00:00,9145,1217
13,14,2023-08-26T13:25:29.571000+00:00,9145,1217
10,18,2023-08-26T13:25:29.571000+00:00,9145,1217
12,22,2023-08-26T13:25:29.571000+00:00,9145,1217
6,23,2023-08-26T13:25:29.571000+00:00,9145,1217
14,27,2023-08-26T13:25:29.571000+00:00,9145,1217
3,44,2023-08-26T13:25:29.571000+00:00,9145,1217
9,55,2023-08-26T13:25:29.571000+00:00,9145,1217
7,81,2023-08-26T13:25:29.571000+00:00,9145,1217
6,2,2023-08-26T13:25:32.134000+00:00,9145,1217
9,4,2023-08-26T13:25:32.134000+00:00,9145,1217
5,11,2023-08-26T13:25:32.134000+00:00,9145,1217
7,23,2023-08-26T13:25:32.134000+00:00,9145,1217
4,44,2023-08-26T13:25:32.134000+00:00,9145,1217
2,55,2023-08-26T13:25:32.134000+00:00,9145,1217
3,63,2023-08-26T13:25:32.134000+00:00,9145,1217
8,81,2023-08-26T13:25:32.134000+00:00,9145,1217
7,2,2023-08-26T13:25:38.493000+00:00,9145,1217
10,4,2023-08-26T13:25:38.493000+00:00,9145,1217
12,10,2023-08-26T13:25:38.493000+00:00,9145,1217
14,14,2023-08-26T13:25:38.493000+00:00,9145,1217
6,16,2023-08-26T13:25:38.493000+00:00,9145,1217
11,18,2023-08-26T13:25:38.493000+00:00,9145,1217
13,22,2023-08-26T13:25:38.493000+00:00,9145,1217
8,23,2023-08-26T13:25:38.493000+00:00,9145,1217
15,27,2023-08-26T13:25:38.493000+00:00,9145,1217
9,81,2023-08-26T13:25:38.493000+00:00,9145,1217
8,2,2023-08-26T13:25:43.306000+00:00,9145,1217
11,4,2023-08-26T13:25:43.306000+00:00,9145,1217
13,10,2023-08-26T13:25:43.306000+00:00,9145,1217
6,11,2023-08-26T13:25:43.306000+00:00,9145,1217
15,14,2023-08-26T13:25:43.306000+00:00,9145,1217
7,16,2023-08-26T13:25:43.306000+00:00,9145,1217
12,18,2023-08-26T13:25:43.306000+00:00,9145,1217
14,22,2023-08-26T13:25:43.306000+00:00,9145,1217
9,23,2023-08-26T13:25:43.306000+00:00,9145,1217
4,27,2023-08-26T13:25:43.306000+00:00,9145,1217
5,44,2023-08-26T13:25:43.306000+00:00,9145,1217
10,81,2023-08-26T13:25:43.306000+00:00,9145,1217
2,1,2023-08-26T13:25:46.618000+00:00,9145,1217
9,2,2023-08-26T13:25:46.618000+00:00,9145,1217
7,11,2023-08-26T13:25:46.618000+00:00,9145,1217
8,16,2023-08-26T13:25:46.618000+00:00,9145,1217
1,23,2023-08-26T13:25:46.618000+00:00,9145,1217
5,27,2023-08-26T13:25:46.618000+00:00,9145,1217
6,44,2023-08-26T13:25:46.618000+00:00,9145,1217
3,55,2023-08-26T13:25:46.618000+00:00,9145,1217
4,63,2023-08-26T13:25:46.618000+00:00,9145,1217
10,2,2023-08-26T13:25:50.274000+00:00,9145,1217
12,4,2023-08-26T13:25:50.274000+00:00,9145,1217
14,10,2023-08-26T13:25:50.274000+00:00,9145,1217
8,11,2023-08-26T13:25:50.274000+00:00,9145,1217
9,16,2023-08-26T13:25:50.274000+00:00,9145,1217
13,18,2023-08-26T13:25:50.274000+00:00,9145,1217
5,22,2023-08-26T13:25:50.274000+00:00,9145,1217
6,27,2023-08-26T13:25:50.274000+00:00,9145,1217
7,44,2023-08-26T13:25:50.274000+00:00,9145,1217
11,81,2023-08-26T13:25:50.274000+00:00,9145,1217
11,2,2023-08-26T13:25:53.602000+00:00,9145,1217
3,4,2023-08-26T13:25:53.602000+00:00,9145,1217
9,11,2023-08-26T13:25:53.602000+00:00,9145,1217
10,16,2023-08-26T13:25:53.602000+00:00,9145,1217
6,22,2023-08-26T13:25:53.602000+00:00,9145,1217
7,27,2023-08-26T13:25:53.602000+00:00,9145,1217
8,44,2023-08-26T13:25:53.602000+00:00,9145,1217
4,55,2023-08-26T13:25:53.602000+00:00,9145,1217
5,63,2023-08-26T13:25:53.602000+00:00,9145,1217
12,81,2023-08-26T13:25:53.602000+00:00,9145,1217
12,2,2023-08-26T13:25:59.352000+00:00,9145,1217
6,10,2023-08-26T13:25:59.352000+00:00,9145,1217
10,11,2023-08-26T13:25:59.352000+00:00,9145,1217
11,16,2023-08-26T13:25:59.352000+00:00,9145,1217
14,18,2023-08-26T13:25:59.352000+00:00,9145,1217
7,22,2023-08-26T13:25:59.352000+00:00,9145,1217
8,27,2023-08-26T13:25:59.352000+00:00,9145,1217
9,44,2023-08-26T13:25:59.352000+00:00,9145,1217
13,81,2023-08-26T13:25:59.352000+00:00,9145,1217
13,2,2023-08-26T13:26:06.259000+00:00,9145,1217
4,4,2023-08-26T13:26:06.259000+00:00,9145,1217
7,10,2023-08-26T13:26:06.259000+00:00,9145,1217
11,11,2023-08-26T13:26:06.259000+00:00,9145,1217
12,16,2023-08-26T13:26:06.259000+00:00,9145,1217
8,22,2023-08-26T13:26:06.259000+00:00,9145,1217
9,27,2023-08-26T13:26:06.259000+00:00,9145,1217
10,44,2023-08-26T13:26:06.259000+00:00,9145,1217
5,55,2023-08-26T13:26:06.259000+00:00,9145,1217
6,63,2023-08-26T13:26:06.259000+00:00,9145,1217
3,81,2023-08-26T13:26:06.259000+00:00,9145,1217
14,2,2023-08-26T13:26:41.805000+00:00,9145,1217
8,10,2023-08-26T13:26:41.805000+00:00,9145,1217
12,11,2023-08-26T13:26:41.805000+00:00,9145,1217
13,16,2023-08-26T13:26:41.805000+00:00,9145,1217
7,18,2023-08-26T13:26:41.805000+00:00,9145,1217
9,22,2023-08-26T13:26:41.805000+00:00,9145,1217
10,27,2023-08-26T13:26:41.805000+00:00,9145,1217
11,44,2023-08-26T13:26:41.805000+00:00,9145,1217
3,1,2023-08-26T13:26:47.852000+00:00,9145,1217
1,2,2023-08-26T13:26:47.852000+00:00,9145,1217
5,4,2023-08-26T13:26:47.852000+00:00,9145,1217
9,10,2023-08-26T13:26:47.852000+00:00,9145,1217
13,11,2023-08-26T13:26:47.852000+00:00,9145,1217
14,16,2023-08-26T13:26:47.852000+00:00,9145,1217
8,18,2023-08-26T13:26:47.852000+00:00,9145,1217
10,22,2023-08-26T13:26:47.852000+00:00,9145,1217
2,23,2023-08-26T13:26:47.852000+00:00,9145,1217
11,27,2023-08-26T13:26:47.852000+00:00,9145,1217
12,44,2023-08-26T13:26:47.852000+00:00,9145,1217
6,55,2023-08-26T13:26:47.852000+00:00,9145,1217
7,63,2023-08-26T13:26:47.852000+00:00,9145,1217
4,81,2023-08-26T13:26:47.852000+00:00,9145,1217
14,11,2023-08-26T13:26:53.758000+00:00,9145,1217
11,14,2023-08-26T13:26:53.758000+00:00,9145,1217
15,16,2023-08-26T13:26:53.758000+00:00,9145,1217
12,27,2023-08-26T13:26:53.758000+00:00,9145,1217
13,44,2023-08-26T13:26:53.758000+00:00,9145,1217
1,1,2023-08-26T13:26:57.555000+00:00,9145,1217
2,2,2023-08-26T13:26:57.555000+00:00,9145,1217
3,23,2023-08-26T13:26:57.555000+00:00,9145,1217
3,2,2023-08-26T13:27:02.805000+00:00,9145,1217
6,4,2023-08-26T13:27:02.805000+00:00,9145,1217
10,10,2023-08-26T13:27:02.805000+00:00,9145,1217
2,11,2023-08-26T13:27:02.805000+00:00,9145,1217
12,14,2023-08-26T13:27:02.805000+00:00,9145,1217
9,18,2023-08-26T13:27:02.805000+00:00,9145,1217
11,22,2023-08-26T13:27:02.805000+00:00,9145,1217
4,23,2023-08-26T13:27:02.805000+00:00,9145,1217
13,27,2023-08-26T13:27:02.805000+00:00,9145,1217
14,44,2023-08-26T13:27:02.805000+00:00,9145,1217
7,55,2023-08-26T13:27:02.805000+00:00,9145,1217
8,63,2023-08-26T13:27:02.805000+00:00,9145,1217
5,81,2023-08-26T13:27:02.805000+00:00,9145,1217
4,2,2023-08-26T13:27:10.414000+00:00,9145,1217
7,4,2023-08-26T13:27:10.414000+00:00,9145,1217
3,11,2023-08-26T13:27:10.414000+00:00,9145,1217
5,23,2023-08-26T13:27:10.414000+00:00,9145,1217
8,55,2023-08-26T13:27:10.414000+00:00,9145,1217
2,63,2023-08-26T13:27:10.414000+00:00,9145,1217
6,81,2023-08-26T13:27:10.414000+00:00,9145,1217
5,2,2023-08-26T13:27:16.039000+00:00,9145,1217
8,4,2023-08-26T13:27:16.039000+00:00,9145,1217
11,10,2023-08-26T13:27:16.039000+00:00,9145,1217
4,11,2023-08-26T13:27:16.039000+00:00,9145,1217
13,14,2023-08-26T13:27:16.039000+00:00,9145,1217
10,18,2023-08-26T13:27:16.039000+00:00,9145,1217
12,22,2023-08-26T13:27:16.039000+00:00,9145,1217
6,23,2023-08-26T13:27:16.039000+00:00,9145,1217
14,27,2023-08-26T13:27:16.039000+00:00,9145,1217
3,44,2023-08-26T13:27:16.039000+00:00,9145,1217
9,55,2023-08-26T13:27:16.039000+00:00,9145,1217
7,81,2023-08-26T13:27:16.039000+00:00,9145,1217
6,2,2023-08-26T13:27:21.133000+00:00,9145,1217
9,4,2023-08-26T13:27:21.133000+00:00,9145,1217
5,11,2023-08-26T13:27:21.133000+00:00,9145,1217
7,23,2023-08-26T13:27:21.133000+00:00,9145,1217
4,44,2023-08-26T13:27:21.133000+00:00,9145,1217
2,55,2023-08-26T13:27:21.133000+00:00,9145,1217
3,63,2023-08-26T13:27:21.133000+00:00,9145,1217
8,81,2023-08-26T13:27:21.133000+00:00,9145,1217
7,2,2023-08-26T13:27:27.070000+00:00,9145,1217
10,4,2023-08-26T13:27:27.070000+00:00,9145,1217
12,10,2023-08-26T13:27:27.070000+00:00,9145,1217
14,14,2023-08-26T13:27:27.070000+00:00,9145,1217
6,16,2023-08-26T13:27:27.070000+00:00,9145,1217
11,18,2023-08-26T13:27:27.070000+00:00,9145,1217
13,22,2023-08-26T13:27:27.070000+00:00,9145,1217
8,23,2023-08-26T13:27:27.070000+00:00,9145,1217
15,27,2023-08-26T13:27:27.070000+00:00,9145,1217
9,81,2023-08-26T13:27:27.070000+00:00,9145,1217
8,2,2023-08-26T13:27:30.898000+00:00,9145,1217
11,4,2023-08-26T13:27:30.898000+00:00,9145,1217
13,10,2023-08-26T13:27:30.898000+00:00,9145,1217
6,11,2023-08-26T13:27:30.898000+00:00,9145,1217
15,14,2023-08-26T13:27:30.898000+00:00,9145,1217
7,16,2023-08-26T13:27:30.898000+00:00,9145,1217
12,18,2023-08-26T13:27:30.898000+00:00,9145,1217
14,22,2023-08-26T13:27:30.898000+00:00,9145,1217
9,23,2023-08-26T13:27:30.898000+00:00,9145,1217
4,27,2023-08-26T13:27:30.898000+00:00,9145,1217
5,44,2023-08-26T13:27:30.898000+00:00,9145,1217
10,81,2023-08-26T13:27:30.898000+00:00,9145,1217
2,1,2023-08-26T13:27:35.445000+00:00,9145,1217
9,2,2023-08-26T13:27:35.445000+00:00,9145,1217
7,11,2023-08-26T13:27:35.445000+00:00,9145,1217
8,16,2023-08-26T13:27:35.445000+00:00,9145,1217
1,23,2023-08-26T13:27:35.445000+00:00,9145,1217
5,27,2023-08-26T13:27:35.445000+00:00,9145,1217
6,44,2023-08-26T13:27:35.445000+00:00,9145,1217
3,55,2023-08-26T13:27:35.445000+00:00,9145,1217
4,63,2023-08-26T13:27:35.445000+00:00,9145,1217
10,2,2023-08-26T13:27:41.992000+00:00,9145,1217
12,4,2023-08-26T13:27:41.992000+00:00,9145,1217
14,10,2023-08-26T13:27:41.992000+00:00,9145,1217
8,11,2023-08-26T13:27:41.992000+00:00,9145,1217
9,16,2023-08-26T13:27:41.992000+00:00,9145,1217
13,18,2023-08-26T13:27:41.992000+00:00,9145,1217
5,22,2023-08-26T13:27:41.992000+00:00,9145,1217
6,27,2023-08-26T13:27:41.992000+00:00,9145,1217
7,44,2023-08-26T13:27:41.992000+00:00,9145,1217
11,81,2023-08-26T13:27:41.992000+00:00,9145,1217
11,2,2023-08-26T13:27:46.742000+00:00,9145,1217
3,4,2023-08-26T13:27:46.742000+00:00,9145,1217
9,11,2023-08-26T13:27:46.742000+00:00,9145,1217
10,16,2023-08-26T13:27:46.742000+00:00,9145,1217
6,22,2023-08-26T13:27:46.742000+00:00,9145,1217
7,27,2023-08-26T13:27:46.742000+00:00,9145,1217
8,44,2023-08-26T13:27:46.742000+00:00,9145,1217
4,55,2023-08-26T13:27:46.742000+00:00,9145,1217
5,63,2023-08-26T13:27:46.742000+00:00,9145,1217
12,81,2023-08-26T13:27:46.742000+00:00,9145,1217
12,2,2023-08-26T13:27:51.164000+00:00,9145,1217
6,10,2023-08-26T13:27:51.164000+00:00,9145,1217
10,11,2023-08-26T13:27:51.164000+00:00,9145,1217
11,16,2023-08-26T13:27:51.164000+00:00,9145,1217
14,18,2023-08-26T13:27:51.164000+00:00,9145,1217
7,22,2023-08-26T13:27:51.164000+00:00,9145,1217
8,27,2023-08-26T13:27:51.164000+00:00,9145,1217
9,44,2023-08-26T13:27:51.164000+00:00,9145,1217
13,81,2023-08-26T13:27:51.164000+00:00,9145,1217
13,2,2023-08-26T13:27:56.601000+00:00,9145,1217
4,4,2023-08-26T13:27:56.601000+00:00,9145,1217
7,10,2023-08-26T13:27:56.601000+00:00,9145,1217
11,11,2023-08-26T13:27:56.601000+00:00,9145,1217
12,16,2023-08-26T13:27:56.601000+00:00,9145,1217
8,22,2023-08-26T13:27:56.601000+00:00,9145,1217
9,27,2023-08-26T13:27:56.601000+00:00,9145,1217
10,44,2023-08-26T13:27:56.601000+00:00,9145,1217
5,55,2023-08-26T13:27:56.601000+00:00,9145,1217
6,63,2023-08-26T13:27:56.601000+00:00,9145,1217
3,81,2023-08-26T13:27:56.601000+00:00,9145,1217
3,1,2023-08-26T13:28:10.991000+00:00,9145,1217
1,2,2023-08-26T13:28:10.991000+00:00,9145,1217
5,4,2023-08-26T13:28:10.991000+00:00,9145,1217
8,10,2023-08-26T13:28:10.991000+00:00,9145,1217
12,11,2023-08-26T13:28:10.991000+00:00,9145,1217
13,16,2023-08-26T13:28:10.991000+00:00,9145,1217
9,22,2023-08-26T13:28:10.991000+00:00,9145,1217
2,23,2023-08-26T13:28:10.991000+00:00,9145,1217
10,27,2023-08-26T13:28:10.991000+00:00,9145,1217
11,44,2023-08-26T13:28:10.991000+00:00,9145,1217
6,55,2023-08-26T13:28:10.991000+00:00,9145,1217
7,63,2023-08-26T13:28:10.991000+00:00,9145,1217
4,81,2023-08-26T13:28:10.991000+00:00,9145,1217
9,10,2023-08-26T13:28:15.038000+00:00,9145,1217
13,11,2023-08-26T13:28:15.038000+00:00,9145,1217
14,16,2023-08-26T13:28:15.038000+00:00,9145,1217
8,18,2023-08-26T13:28:15.038000+00:00,9145,1217
10,22,2023-08-26T13:28:15.038000+00:00,9145,1217
11,27,2023-08-26T13:28:15.038000+00:00,9145,1217
12,44,2023-08-26T13:28:15.038000+00:00,9145,1217
1,1,2023-08-26T13:28:19.351000+00:00,9145,1217
2,2,2023-08-26T13:28:19.351000+00:00,9145,1217
3,23,2023-08-26T13:28:19.351000+00:00,9145,1217
14,11,2023-08-26T13:28:24.710000+00:00,9145,1217
11,14,2023-08-26T13:28:24.710000+00:00,9145,1217
15,16,2023-08-26T13:28:24.710000+00:00,9145,1217
12,27,2023-08-26T13:28:24.710000+00:00,9145,1217
13,44,2023-08-26T13:28:24.710000+00:00,9145,1217
6,4,2023-08-26T13:28:27.944000+00:00,9145,1217
10,10,2023-08-26T13:28:27.944000+00:00,9145,1217
3,11,2023-08-26T13:28:27.944000+00:00,9145,1217
12,14,2023-08-26T13:28:27.944000+00:00,9145,1217
9,18,2023-08-26T13:28:27.944000+00:00,9145,1217
11,22,2023-08-26T13:28:27.944000+00:00,9145,1217
4,23,2023-08-26T13:28:27.944000+00:00,9145,1217
